Start_Lat,Start_Lng,Street,City,County,State,Country,Timezone,Airport_Code
37.083244,-121.976868,Santa Cruz Hwy,Scotts Valley,Santa Cruz,CA,US,US/Pacific,KWVI
37.119541,-121.975822,Glenwood Dr,Los Gatos,Santa Cruz,CA,US,US/Pacific,KSJC
37.730579,-121.73362,Raymond Rd,Livermore,Alameda,CA,US,US/Pacific,KLVK
36.882492,-121.561478,US-101 N,San Juan Bautista,San Benito,CA,US,US/Pacific,KCVH
37.362206,-121.824677,S White Rd,San Jose,Santa Clara,CA,US,US/Pacific,KRHV
37.786018,-122.245056,Nimitz Fwy S,Oakland,Alameda,CA,US,US/Pacific,KOAK
38.424171,-122.046333,Pleasants Valley Rd,Vacaville,Solano,CA,US,US/Pacific,KVCB
38.208618,-122.186363,Jameson Canyon Rd,American Canyon,Solano,CA,US,US/Pacific,KAPC
38.353767,-121.979057,I-80 E,Vacaville,Solano,CA,US,US/Pacific,KVCB
37.793999,-122.265831,4th St,Oakland,Alameda,CA,US,US/Pacific,KOAK
37.689934,-122.095718,I-580 E,Castro Valley,Alameda,CA,US,US/Pacific,KHWD
37.862495,-122.209091,Caldecott Tunl E,Orinda,Contra Costa,CA,US,US/Pacific,KCCR
38.039143,-121.970741,Shore Rd,Bay Point,Contra Costa,CA,US,US/Pacific,KCCR
37.875401,-122.50985,US-101 N,Sausalito,Marin,CA,US,US/Pacific,KSFO
38.520859,-121.769318,I-80 W,Dixon,Solano,CA,US,US/Pacific,KEDU
38.431068,-121.421349,Monterey Oaks Dr,Elk Grove,Sacramento,CA,US,US/Pacific,KSAC
38.291058,-121.312126,Twin Cities Rd,Galt,Sacramento,CA,US,US/Pacific,KSAC
37.782726,-122.406479,Mission St,San Francisco,San Francisco,CA,US,US/Pacific,KSFO
38.015137,-122.26918,CA-4 W,Hercules,Contra Costa,CA,US,US/Pacific,KCCR
38.907597,-121.487801,Pleasant Grove Rd,Pleasant Grove,Sutter,CA,US,US/Pacific,KLHM
38.692677,-121.757278,I-5 N,Woodland,Yolo,CA,US,US/Pacific,KSMF
37.719368,-121.476654,S Lammers Rd,Tracy,San Joaquin,CA,US,US/Pacific,KLVK
38.629993,-121.401588,Auburn Blvd,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
38.133972,-122.109787,I-680 S,Benicia,Solano,CA,US,US/Pacific,KCCR
37.160992,-121.978104,Delaware Trl,Los Gatos,Santa Cruz,CA,US,US/Pacific,KSJC
37.58749,-120.936104,Moore Rd,Ceres,Stanislaus,CA,US,US/Pacific,KMOD
37.098717,-120.762169,Delta Rd,Los Banos,Merced,CA,US,US/Pacific,KMCE
38.655136,-121.023445,US-50 E,Shingle Springs,El Dorado,CA,US,US/Pacific,KPVF
37.835621,-122.484772,Sausalito Lateral,Sausalito,Marin,CA,US,US/Pacific,KSFO
37.784931,-122.392448,James Lick Fwy N,San Francisco,San Francisco,CA,US,US/Pacific,KOAK
38.051403,-122.130608,I-680 S,Benicia,Solano,CA,US,US/Pacific,KCCR
37.540226,-122.067368,CA-84 E,Newark,Alameda,CA,US,US/Pacific,KPAO
37.933372,-122.060051,I-680 N,Walnut Creek,Contra Costa,CA,US,US/Pacific,KCCR
37.802631,-122.295906,3rd St,Oakland,Alameda,CA,US,US/Pacific,KOAK
37.722054,-121.538399,I-580 E,Tracy,San Joaquin,CA,US,US/Pacific,KLVK
38.504417,-121.463776,Franklin Blvd,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
38.378624,-121.358566,Survey Rd,Elk Grove,Sacramento,CA,US,US/Pacific,KSAC
37.965134,-121.243301,CA-99 N,Stockton,San Joaquin,CA,US,US/Pacific,KSCK
37.547935,-120.905365,CA-99 N,Turlock,Stanislaus,CA,US,US/Pacific,KMOD
37.976162,-121.742004,CA-4 W,Antioch,Contra Costa,CA,US,US/Pacific,KCCR
38.682423,-121.336601,I-80 E,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
37.895374,-122.113724,CA-24 W,Lafayette,Contra Costa,CA,US,US/Pacific,KCCR
37.368092,-121.924057,Guadalupe Pkwy S,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
37.948441,-122.51265,US-101 N,Larkspur,Marin,CA,US,US/Pacific,KDVO
37.964115,-122.512596,US-101 N,San Rafael,Marin,CA,US,US/Pacific,KDVO
38.025494,-122.259544,I-80 E,Rodeo,Contra Costa,CA,US,US/Pacific,KCCR
38.01442,-122.266853,CA-4 W,Hercules,Contra Costa,CA,US,US/Pacific,KCCR
37.797859,-122.27301,I-880 N,Oakland,Alameda,CA,US,US/Pacific,KOAK
37.720924,-121.93837,I-680 S,Dublin,Alameda,CA,US,US/Pacific,KLVK
38.802662,-121.205658,I-80 E,Rocklin,Placer,CA,US,US/Pacific,KLHM
37.778252,-121.975929,I-680 S,San Ramon,Contra Costa,CA,US,US/Pacific,KLVK
37.373222,-121.943398,De la Cruz Blvd,Santa Clara,Santa Clara,CA,US,US/Pacific,KSJC
38.577873,-121.37178,Fair Oaks Blvd,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
38.617599,-121.364502,Eastern Ave,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
39.316631,-120.811752,Washington Rd,Nevada City,Nevada,CA,US,US/Pacific,KGOO
38.560368,-121.365189,El Dorado Fwy W,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
38.700722,-121.109589,Green Valley Rd,El Dorado Hills,El Dorado,CA,US,US/Pacific,KMHR
38.220303,-121.888824,Lambie Rd,Suisun City,Solano,CA,US,US/Pacific,KSUU
37.900799,-121.221191,CA-99 N,Stockton,San Joaquin,CA,US,US/Pacific,KSCK
39.067142,-122.783249,Frontage Rd,Lucerne,Lake,CA,US,US/Pacific,KUKI
37.499962,-122.320251,Junipero Serra Fwy S,Redwood City,San Mateo,CA,US,US/Pacific,KSQL
37.416698,-122.21154,Junipero Serra Fwy N,Redwood City,San Mateo,CA,US,US/Pacific,KSQL
37.351673,-121.914375,I-880 S,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
38.534164,-121.517075,Riverside Blvd,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
38.830837,-121.172401,I-80 W,Loomis,Placer,CA,US,US/Pacific,KLHM
37.634548,-122.08638,I-880 N,Hayward,Alameda,CA,US,US/Pacific,KHWD
38.445068,-121.491165,I-5 N,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
36.985283,-121.558884,S Valley Fwy S,Gilroy,Santa Clara,CA,US,US/Pacific,KE16
38.189274,-121.353935,N Devries Rd,Lodi,San Joaquin,CA,US,US/Pacific,KSCK
37.79410900000001,-120.969101,State Highway 120,Escalon,San Joaquin,CA,US,US/Pacific,KMOD
37.892864,-122.166779,CA-24 W,Lafayette,Contra Costa,CA,US,US/Pacific,KCCR
38.574917,-121.550873,Capital City Fwy E,West Sacramento,Yolo,CA,US,US/Pacific,KSAC
37.764778,-121.382645,I-205 E,Tracy,San Joaquin,CA,US,US/Pacific,KSCK
39.147873,-121.068855,State Highway 49,Grass Valley,Nevada,CA,US,US/Pacific,KGOO
37.560558,-122.041054,CA-84 E,Newark,Alameda,CA,US,US/Pacific,KPAO
37.539722,-121.92373700000002,Mission Rd,Fremont,Alameda,CA,US,US/Pacific,KNUQ
38.575657,-121.508179,I-5 N,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
38.576981,-121.465492,Capital City Fwy E,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
37.925877,-122.514671,Tamalpais Dr,Corte Madera,Marin,CA,US,US/Pacific,KDVO
38.553833,-121.474007,Capital City Fwy E,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
38.481636,-121.371918,Gerber Rd,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
37.99408,-122.074409,Blum Rd,Martinez,Contra Costa,CA,US,US/Pacific,KCCR
38.591484,-121.383026,Watt Ave,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
37.578346,-120.941643,CA-99 N,Ceres,Stanislaus,CA,US,US/Pacific,KMOD
38.637573,-121.416405,I-80 E,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
38.625919,-121.412445,Capital City Fwy E,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
37.779545,-121.314529,I-5 N,Lathrop,San Joaquin,CA,US,US/Pacific,KSCK
37.104683,-121.129814,Pacheco Pass Hwy,Los Banos,Merced,CA,US,US/Pacific,KMCE
37.221485,-121.98185,E Main St,Los Gatos,Santa Clara,CA,US,US/Pacific,KSJC
37.72842,-121.107651,CA-99 S,Salida,Stanislaus,CA,US,US/Pacific,KMOD
36.79081,-121.727524,Castroville Blvd,Castroville,Monterey,CA,US,US/Pacific,KSNS
36.968842,-121.553192,Monterey Rd,Gilroy,Santa Clara,CA,US,US/Pacific,KE16
36.858166,-121.627602,Highway 101,Aromas,San Benito,CA,US,US/Pacific,KWVI
36.409222,-121.913811,Highway 1,Carmel,Monterey,CA,US,US/Pacific,KMRY
37.978699,-121.744385,Laurel Rd,Antioch,Contra Costa,CA,US,US/Pacific,KCCR
37.602406,-122.379936,US-101 N,Millbrae,San Mateo,CA,US,US/Pacific,KSFO
36.902039,-121.824173,San Andreas Rd,Watsonville,Santa Cruz,CA,US,US/Pacific,KWVI
38.527321,-121.469086,CA-99 S,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
38.261917,-121.326035,Orr Rd,Galt,Sacramento,CA,US,US/Pacific,KSAC
37.861366,-122.21067,Caldecott Tunnel,Oakland,Contra Costa,CA,US,US/Pacific,KOAK
38.233917,-121.280724,CA-99 S,Galt,San Joaquin,CA,US,US/Pacific,KSAC
37.977264,-121.255379,N Golden Gate Ave,Stockton,San Joaquin,CA,US,US/Pacific,KSCK
38.021278,-121.254623,N Highway 99,Stockton,San Joaquin,CA,US,US/Pacific,KSCK
38.193676,-121.078468,E Highway 88,Lodi,San Joaquin,CA,US,US/Pacific,KSCK
38.732632,-122.558884,Butts Canyon Rd,Middletown,Lake,CA,US,US/Pacific,KSTS
37.403957,-122.051094,Bayshore Fwy S,Mountain View,Santa Clara,CA,US,US/Pacific,KNUQ
38.656719,-120.998665,El Dorado Fwy W,Shingle Springs,El Dorado,CA,US,US/Pacific,KPVF
38.337151,-122.977684,S Highway 1,Bodega Bay,Sonoma,CA,US,US/Pacific,KSTS
38.752373,-122.615242,Calistoga Rd,Middletown,Lake,CA,US,US/Pacific,KSTS
37.692825,-122.110855,E 14th St,San Leandro,Alameda,CA,US,US/Pacific,KHWD
38.574566,-121.574768,I-80 E,West Sacramento,Yolo,CA,US,US/Pacific,KSAC
38.559551,-121.469162,El Dorado Fwy W,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
37.638237,-120.906998,Yosemite Blvd,Modesto,Stanislaus,CA,US,US/Pacific,KMOD
36.988407,-121.953369,Soquel Dr,Soquel,Santa Cruz,CA,US,US/Pacific,KWVI
37.40411,-122.051727,Bayshore Fwy S,Mountain View,Santa Clara,CA,US,US/Pacific,KNUQ
38.010159,-122.228294,John Muir Pkwy,Rodeo,Contra Costa,CA,US,US/Pacific,KCCR
37.271317,-121.947647,San Tomas Expy,Campbell,Santa Clara,CA,US,US/Pacific,KSJC
37.768291,-122.220078,I-880 N,Oakland,Alameda,CA,US,US/Pacific,KOAK
38.648113,-121.336708,Winding Way,Carmichael,Sacramento,CA,US,US/Pacific,KMCC
38.160206,-121.261925,CA-99 S,Acampo,San Joaquin,CA,US,US/Pacific,KSCK
38.578625,-121.308052,El Dorado Fwy W,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
37.826912,-121.29007,I-5 S,Lathrop,San Joaquin,CA,US,US/Pacific,KSCK
38.46530900000001,-121.390251,Cottonwood Ln,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
36.979603,-122.014832,N Branciforte Ave,Santa Cruz,Santa Cruz,CA,US,US/Pacific,KWVI
38.614216,-121.401474,Fulton Ave,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
38.610466,-121.39222,El Camino Ave,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
38.982277,-122.845901,Merritt Rd,Kelseyville,Lake,CA,US,US/Pacific,KUKI
38.680672,-121.798782,Riverside Dr,Woodland,Yolo,CA,US,US/Pacific,KEDU
38.57452,-121.407547,Fair Oaks Blvd,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
38.691284,-121.006012,Sandpiper Way,Cameron Park,El Dorado,CA,US,US/Pacific,KPVF
38.563061,-121.49324,15th St,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
37.59500900000001,-121.011856,Ustick Rd,Modesto,Stanislaus,CA,US,US/Pacific,KMOD
37.851471,-122.222588,Grove Shafter Fwy E,Oakland,Alameda,CA,US,US/Pacific,KOAK
37.838303,-121.61218999999998,Byron Hwy,Discovery Bay,Contra Costa,CA,US,US/Pacific,KLVK
37.966595,-121.342842,Kirk St,Stockton,San Joaquin,CA,US,US/Pacific,KSCK
37.910275,-122.322517,I-580 W,Richmond,Contra Costa,CA,US,US/Pacific,KCCR
37.808395,-122.241592,I-580 W,Oakland,Alameda,CA,US,US/Pacific,KOAK
38.010246,-122.02047,CA-4 W,Concord,Contra Costa,CA,US,US/Pacific,KCCR
37.763599,-122.2295,Gibbons Dr,Alameda,Alameda,CA,US,US/Pacific,KOAK
38.674793,-121.344917,I-80 E,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
38.617252,-121.336784,Marconi Ave,Carmichael,Sacramento,CA,US,US/Pacific,KMCC
39.017723,-122.571793,New Long Valley Rd,Clearlake Oaks,Lake,CA,US,US/Pacific,KUKI
37.269897,-121.947685,CA-17 S,Campbell,Santa Clara,CA,US,US/Pacific,KSJC
37.255001,-121.87841,CA-85 N,San Jose,Santa Clara,CA,US,US/Pacific,KRHV
38.633533,-121.269066,Sunrise Blvd,Fair Oaks,Sacramento,CA,US,US/Pacific,KMHR
37.717396,-122.175125,Nimitz Fwy S,San Leandro,Alameda,CA,US,US/Pacific,KOAK
38.665874,-122.591255,Lake County Hwy,Calistoga,Napa,CA,US,US/Pacific,KSTS
37.781914,-122.239059,I-880 N,Oakland,Alameda,CA,US,US/Pacific,KOAK
37.69603,-121.920616,I-680 N,Pleasanton,Alameda,CA,US,US/Pacific,KLVK
37.307034,-121.82066299999998,Bayshore Fwy S,San Jose,Santa Clara,CA,US,US/Pacific,KRHV
38.665699,-121.341194,Hemlock St,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
36.725948,-121.78876499999998,Cabrillo Hwy N,Salinas,Monterey,CA,US,US/Pacific,KSNS
38.495068,-123.012489,Summit Ave,Guerneville,Sonoma,CA,US,US/Pacific,KSTS
37.218861,-121.986679,CA-17 S,Los Gatos,Santa Clara,CA,US,US/Pacific,KSJC
37.748531,-122.404083,James Lick Fwy S,San Francisco,San Francisco,CA,US,US/Pacific,KSFO
37.881912,-122.308258,Eastshore Fwy W,Berkeley,Alameda,CA,US,US/Pacific,KOAK
38.349194,-122.713188,Redwood Hwy S,Rohnert Park,Sonoma,CA,US,US/Pacific,KO69
38.121395,-121.40041399999998,I-5 S,Lodi,San Joaquin,CA,US,US/Pacific,KSCK
37.568157,-122.311195,Bayshore Fwy S,San Mateo,San Mateo,CA,US,US/Pacific,KSQL
37.914585,-122.31752,I-80 W,Richmond,Contra Costa,CA,US,US/Pacific,KCCR
37.700363,-121.791862,I-580 W,Livermore,Alameda,CA,US,US/Pacific,KLVK
37.639217,-122.097031,W Jackson St,Hayward,Alameda,CA,US,US/Pacific,KHWD
37.549999,-122.054871,CA-84 W,Fremont,Alameda,CA,US,US/Pacific,KHWD
37.32708,-121.875183,E Virginia St,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
37.533302,-121.937187,I-680 N,Fremont,Alameda,CA,US,US/Pacific,KNUQ
38.567383,-121.333221,US-50 E,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
38.494579,-123.018059,Summit Ave,Guerneville,Sonoma,CA,US,US/Pacific,KSTS
37.99765,-122.534866,US-101 S,San Rafael,Marin,CA,US,US/Pacific,KDVO
38.770138,-122.996971,CA-128 W,Cloverdale,Sonoma,CA,US,US/Pacific,KSTS
37.38596,-121.977364,US-101 N,Santa Clara,Santa Clara,CA,US,US/Pacific,KSJC
37.334538,-121.936134,I-880 N,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
38.696445,-121.765205,CA-16 E,Woodland,Yolo,CA,US,US/Pacific,KSMF
38.851013,-121.299583,Twelve Bridges Dr,Lincoln,Placer,CA,US,US/Pacific,KLHM
38.643368,-121.526131,I-5 N,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
37.967419,-122.344154,San Pablo Ave,San Pablo,Contra Costa,CA,US,US/Pacific,KCCR
37.402214,-122.201881,Lucero Way,Portola Valley,San Mateo,CA,US,US/Pacific,KSQL
38.652836,-121.269348,Sunset Ave,Fair Oaks,Sacramento,CA,US,US/Pacific,KMHR
37.976139,-121.741905,CA-4 W,Antioch,Contra Costa,CA,US,US/Pacific,KCCR
38.424088,-121.486794,I-5 N,Elk Grove,Sacramento,CA,US,US/Pacific,KSAC
39.105122,-122.90828700000002,Hill Rd E,Lakeport,Lake,CA,US,US/Pacific,KUKI
37.782024,-122.505707,Fort Miley Cir,San Francisco,San Francisco,CA,US,US/Pacific,KSFO
37.316582,-121.956375,Junipero Serra Fwy N,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
37.793793,-120.941597,State Highway 120,Escalon,San Joaquin,CA,US,US/Pacific,KMOD
38.627888,-121.222878,El Dorado Fwy W,Rancho Cordova,Sacramento,CA,US,US/Pacific,KMHR
38.25872,-122.710197,Bodega Ave,Petaluma,Sonoma,CA,US,US/Pacific,KO69
39.176758,-120.87645,Gold Run Way,Gold Run,Placer,CA,US,US/Pacific,KGOO
38.192032,-120.829964,W Daphne St,Valley Springs,Calaveras,CA,US,US/Pacific,KO22
37.698776,-122.106544,Foothill Blvd,San Leandro,Alameda,CA,US,US/Pacific,KHWD
39.31590300000001,-120.617111,I-80 W,Soda Springs,Nevada,CA,US,US/Pacific,KBLU
37.973743,-122.519493,Mission Ave,San Rafael,Marin,CA,US,US/Pacific,KDVO
37.655411,-121.668709,Tesla Rd,Livermore,Alameda,CA,US,US/Pacific,KLVK
37.312836,-121.885841,Guadalupe Pkwy S,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
38.559135,-121.3769,El Dorado Fwy W,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
37.637905,-121.12216200000002,Maze Blvd,Modesto,Stanislaus,CA,US,US/Pacific,KMOD
38.265423,-122.461937,W Watmaugh Rd,Sonoma,Sonoma,CA,US,US/Pacific,KO69
37.471752,-122.223053,Woodside Rd,Redwood City,San Mateo,CA,US,US/Pacific,KSQL
38.086452,-121.70768,State Highway 160,Rio Vista,Solano,CA,US,US/Pacific,KSUU
37.241772,-121.798805,Norman Y Mineta Hwy,San Jose,Santa Clara,CA,US,US/Pacific,KRHV
37.089359,-121.651123,Watsonville Rd,Morgan Hill,Santa Clara,CA,US,US/Pacific,KE16
38.432308,-121.488838,I-5 S,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
38.552139,-121.415749,US-50 E,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
38.113682,-122.564308,Redwood Hwy S,Novato,Marin,CA,US,US/Pacific,KDVO
37.316185,-121.970909,I-280 S,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
38.117683,-122.564941,Atherton Ave,Novato,Marin,CA,US,US/Pacific,KDVO
38.043591,-122.535095,Redwood Hwy S,Novato,Marin,CA,US,US/Pacific,KDVO
37.423611,-122.095901,US-101 N,Palo Alto,Santa Clara,CA,US,US/Pacific,KPAO
37.818161,-122.47834,Golden Gate Bridge,San Francisco,San Francisco,CA,US,US/Pacific,KSFO
37.592216,-122.415268,Junipero Serra Fwy N,Millbrae,San Mateo,CA,US,US/Pacific,KSFO
39.20854600000001,-120.787407,I-80 E,Alta,Placer,CA,US,US/Pacific,KBLU
37.492683,-120.885406,W Main St,Turlock,Stanislaus,CA,US,US/Pacific,KMOD
37.764702,-121.409195,I-205 E,Tracy,San Joaquin,CA,US,US/Pacific,KSCK
38.643135,-121.1147,Scott Rd,Folsom,Sacramento,CA,US,US/Pacific,KMHR
38.093933,-122.232735,Thomas Ave,Vallejo,Solano,CA,US,US/Pacific,KAPC
37.667015,-122.134567,Via El Cerrito,San Lorenzo,Alameda,CA,US,US/Pacific,KHWD
36.914211,-121.676498,Riverside Rd,Watsonville,Santa Cruz,CA,US,US/Pacific,KWVI
37.774197,-122.409096,8th St,San Francisco,San Francisco,CA,US,US/Pacific,KSFO
37.627701,-122.081764,Nimitz Fwy S,Hayward,Alameda,CA,US,US/Pacific,KHWD
37.976887,-122.30806,Hilltop Dr,El Sobrante,Contra Costa,CA,US,US/Pacific,KCCR
37.667442,-121.03453799999998,CA-99 S,Modesto,Stanislaus,CA,US,US/Pacific,KMOD
37.362751,-120.654068,CA-99 S,Atwater,Merced,CA,US,US/Pacific,KMER
37.49815,-121.926224,I-680 S,Fremont,Alameda,CA,US,US/Pacific,KNUQ
38.16058,-121.399094,N Thornton Rd,Lodi,San Joaquin,CA,US,US/Pacific,KSCK
37.785847,-120.737167,State Highway 120,Oakdale,Stanislaus,CA,US,US/Pacific,KMOD
38.56982,-121.46801,30th St,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
38.320869,-121.444565,Lambert Rd,Elk Grove,Sacramento,CA,US,US/Pacific,KSAC
37.636028,-121.556976,W Corral Hollow Rd,Tracy,San Joaquin,CA,US,US/Pacific,KLVK
37.315033,-121.8284,Bayshore Fwy S,San Jose,Santa Clara,CA,US,US/Pacific,KRHV
37.9646,-122.325928,El Portal Dr,San Pablo,Contra Costa,CA,US,US/Pacific,KCCR
38.222668,-122.25328799999998,Jameson Canyon Rd,Napa,Napa,CA,US,US/Pacific,KAPC
38.014423,-122.252342,John Muir Pkwy,Rodeo,Contra Costa,CA,US,US/Pacific,KCCR
38.019115,-121.941872,CA-4 W,Pittsburg,Contra Costa,CA,US,US/Pacific,KCCR
38.24596,-122.438957,Fremont Dr,Sonoma,Sonoma,CA,US,US/Pacific,KO69
37.487061,-121.932487,Mission Blvd,Fremont,Alameda,CA,US,US/Pacific,KPAO
38.641663,-121.460884,I-80 W,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
37.725731,-121.07782,Sisk Rd,Modesto,Stanislaus,CA,US,US/Pacific,KMOD
37.680889,-122.113785,Meekland Ave,Hayward,Alameda,CA,US,US/Pacific,KHWD
38.659561,-121.535339,CA-99 S,Sacramento,Sacramento,CA,US,US/Pacific,KSMF
39.231716,-121.109421,Bitney Springs Rd,Grass Valley,Nevada,CA,US,US/Pacific,KGOO
38.279888,-122.32518,Old Sonoma Rd,Napa,Napa,CA,US,US/Pacific,KAPC
38.648041,-121.334877,Winding Way,Carmichael,Sacramento,CA,US,US/Pacific,KMCC
37.448574,-122.12251299999998,US-101 N,Palo Alto,Santa Clara,CA,US,US/Pacific,KPAO
37.228954,-121.780357,Martinvale Ln,San Jose,Santa Clara,CA,US,US/Pacific,KRHV
37.789227,-122.395126,Howard St,San Francisco,San Francisco,CA,US,US/Pacific,KOAK
37.578457,-122.048027,Fremont Blvd,Fremont,Alameda,CA,US,US/Pacific,KHWD
38.934418,-120.754601,Wentworth Springs Rd,Georgetown,El Dorado,CA,US,US/Pacific,KAUN
36.983273,-121.956985,State Highway 1,Capitola,Santa Cruz,CA,US,US/Pacific,KWVI
37.374294,-121.950241,Lafayette St,Santa Clara,Santa Clara,CA,US,US/Pacific,KSJC
37.702488,-122.047768,Crow Canyon Rd,Castro Valley,Alameda,CA,US,US/Pacific,KHWD
39.12466,-121.57074,N Beale Rd,Marysville,Yuba,CA,US,US/Pacific,KMYV
37.76321,-122.216408,Nimitz Fwy S,Oakland,Alameda,CA,US,US/Pacific,KOAK
37.899097,-122.504662,E Strawberry Dr,Belvedere Tiburon,Marin,CA,US,US/Pacific,KDVO
38.690102,-120.78743,Big Cut Rd,Placerville,El Dorado,CA,US,US/Pacific,KPVF
37.536758,-121.930458,I-680 N,Fremont,Alameda,CA,US,US/Pacific,KNUQ
38.585571,-121.387413,Ardenridge Dr,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
37.898743,-122.501274,Blackfield Dr,Belvedere Tiburon,Marin,CA,US,US/Pacific,KDVO
37.682777,-122.129044,Hesperian Blvd,San Lorenzo,Alameda,CA,US,US/Pacific,KHWD
36.85585,-121.631729,Highway 101,Aromas,Monterey,CA,US,US/Pacific,KWVI
37.660473,-122.103889,I-880 N,Hayward,Alameda,CA,US,US/Pacific,KHWD
37.781712,-122.397247,Perry St,San Francisco,San Francisco,CA,US,US/Pacific,KOAK
38.717289,-120.83093999999998,Lo Hi Way,Placerville,El Dorado,CA,US,US/Pacific,KPVF
37.495655,-121.923157,Mission Blvd,Fremont,Alameda,CA,US,US/Pacific,KNUQ
38.493591,-121.457993,Meadowgate Dr,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
38.553982,-121.473701,CA-99 N,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
38.43874,-121.402069,CA-99 N,Elk Grove,Sacramento,CA,US,US/Pacific,KSAC
37.701458,-122.471992,I-280 S,Daly City,San Mateo,CA,US,US/Pacific,KSFO
37.729931,-122.439972,I-280 S,San Francisco,San Francisco,CA,US,US/Pacific,KSFO
38.675007,-121.345306,I-80 W,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
38.119503,-121.257233,CA-99 N,Lodi,San Joaquin,CA,US,US/Pacific,KSCK
37.62056,-122.399673,US-101 N,San Bruno,San Mateo,CA,US,US/Pacific,KSFO
37.316662,-121.947983,I-280 S,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
36.861301,-121.583275,US-101 N,San Juan Bautista,San Benito,CA,US,US/Pacific,KCVH
38.25959,-122.754776,Bodega Ave,Petaluma,Sonoma,CA,US,US/Pacific,KO69
37.316505,-121.966393,Junipero Serra Fwy N,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
38.0247,-121.964081,Willow Pass Rd,Pittsburg,Contra Costa,CA,US,US/Pacific,KCCR
38.571854,-121.516701,Capital City Fwy E,West Sacramento,Yolo,CA,US,US/Pacific,KSAC
37.371181,-121.849152,I-680 N,San Jose,Santa Clara,CA,US,US/Pacific,KRHV
37.778549,-121.31588,I-5 N,Lathrop,San Joaquin,CA,US,US/Pacific,KSCK
38.137718,-121.238655,E Victor Rd,Lodi,San Joaquin,CA,US,US/Pacific,KSCK
37.764755,-121.390137,I-205 E,Tracy,San Joaquin,CA,US,US/Pacific,KSCK
37.737488,-122.402245,I-280 S,San Francisco,San Francisco,CA,US,US/Pacific,KSFO
37.749626,-121.138329,CA-99 S,Ripon,San Joaquin,CA,US,US/Pacific,KMOD
38.367199,-120.795876,Jackson Gate Rd,Jackson,Amador,CA,US,US/Pacific,KPVF
38.496655,-122.757111,Redwood Hwy S,Santa Rosa,Sonoma,CA,US,US/Pacific,KSTS
38.413422,-122.716125,Redwood Hwy S,Santa Rosa,Sonoma,CA,US,US/Pacific,KSTS
38.875305,-121.131027,I-80 W,Newcastle,Placer,CA,US,US/Pacific,KAUN
37.960262,-122.50573,I-580 W,San Rafael,Marin,CA,US,US/Pacific,KDVO
37.470222,-122.15773,Bayshore Fwy S,Menlo Park,San Mateo,CA,US,US/Pacific,KPAO
36.865166,-121.401398,Airline Hwy,Hollister,San Benito,CA,US,US/Pacific,KCVH
37.068855,-121.212471,Pacheco Pass Hwy,Hollister,Santa Clara,CA,US,US/Pacific,KCVH
37.624443,-120.986557,S 9th St,Modesto,Stanislaus,CA,US,US/Pacific,KMOD
38.558865,-121.473648,Capital City Fwy W,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
