Location_ID,Start_Lat,Start_Lng,End_Lat,End_Lng
502,39.816311,-84.130341,0.0,0.0
503,39.798302,-84.235229,0.0,0.0
504,39.767513,-84.194016,0.0,0.0
505,39.671932,-84.210815,0.0,0.0
506,39.781044,-84.242554,0.0,0.0
507,39.774738,-84.174683,0.0,0.0
508,39.767204,-84.162796,0.0,0.0
509,39.95166,-83.017601,0.0,0.0
510,39.950317,-83.01724200000002,0.0,0.0
511,39.732437,-84.20874,0.0,0.0
512,39.253136,-84.135544,0.0,0.0
513,39.790283,-84.190063,0.0,0.0
514,39.946922,-83.031151,0.0,0.0
515,39.956467,-83.045815,0.0,0.0
516,39.641197,-84.157799,0.0,0.0
517,41.425308,-81.897865,0.0,0.0
518,39.981674,-82.984566,0.0,0.0
519,39.994205,-83.024689,0.0,0.0
520,40.004406,-82.918137,0.0,0.0
521,40.084126,-83.137772,0.0,0.0
522,39.959778,-82.997467,0.0,0.0
523,40.008327,-82.986023,0.0,0.0
524,39.977394,-83.150467,0.0,0.0
525,40.025917,-82.994576,0.0,0.0
526,41.40752,-81.64746099999998,0.0,0.0
527,41.060379,-81.554153,0.0,0.0
528,39.732307,-84.240646,0.0,0.0
529,39.536186,-84.235069,0.0,0.0
530,39.805882,-84.21578199999998,0.0,0.0
531,39.944817,-82.877861,0.0,0.0
532,39.370232,-84.249039,0.0,0.0
533,39.734035,-84.14502,0.0,0.0
534,39.808914,-83.97833299999998,0.0,0.0
535,39.735283,-84.161659,0.0,0.0
536,39.820873,-84.237328,0.0,0.0
537,40.105621,-83.091125,0.0,0.0
538,39.050854,-84.07486,0.0,0.0
539,39.751579,-84.239983,0.0,0.0
540,41.404495,-82.116928,0.0,0.0
541,39.625694,-84.200005,0.0,0.0
542,41.383537,-83.641235,0.0,0.0
543,39.76926,-84.236465,0.0,0.0
544,39.592564,-84.155518,0.0,0.0
545,39.800083,-84.21869699999998,0.0,0.0
546,39.738392,-84.140419,0.0,0.0
547,39.645313,-84.232414,0.0,0.0
548,39.651726,-84.233627,0.0,0.0
549,39.945255,-82.600075,0.0,0.0
550,39.783661,-84.166382,0.0,0.0
551,40.082298,-82.896858,0.0,0.0
552,39.75125900000001,-84.167778,0.0,0.0
553,39.802471,-84.235107,0.0,0.0
554,39.787209,-84.205185,0.0,0.0
555,39.731812,-84.15831,0.0,0.0
556,39.812775,-84.220001,0.0,0.0
557,39.794266,-84.215851,0.0,0.0
558,39.819523,-84.20468100000002,0.0,0.0
559,39.980274,-82.83625,0.0,0.0
560,39.941711,-83.978874,0.0,0.0
561,39.737404,-84.185776,0.0,0.0
562,39.184589,-84.235176,0.0,0.0
563,39.923038,-82.784538,0.0,0.0
564,39.870964,-82.855354,0.0,0.0
565,39.981812,-83.118767,0.0,0.0
566,39.997391,-83.118156,0.0,0.0
567,39.632637,-84.20303299999998,0.0,0.0
568,39.9767,-83.045517,0.0,0.0
569,39.72419,-84.152336,0.0,0.0
570,40.266563,-82.928535,0.0,0.0
571,41.42202800000001,-81.877464,0.0,0.0
572,39.820084,-84.16755699999999,0.0,0.0
573,39.122822,-84.135796,0.0,0.0
574,39.803738,-84.22461700000002,0.0,0.0
575,39.596882,-84.117653,0.0,0.0
576,39.615669,-84.135452,0.0,0.0
577,39.949711,-82.970123,0.0,0.0
578,39.74773,-84.172325,0.0,0.0
579,39.740417,-84.186539,0.0,0.0
580,39.785046,-84.236137,0.0,0.0
581,39.749626,-84.178291,0.0,0.0
582,39.783344,-84.253738,0.0,0.0
583,39.739201,-84.230324,0.0,0.0
584,39.790916,-84.235085,0.0,0.0
585,39.80933,-84.235146,0.0,0.0
586,39.904541,-83.02684,0.0,0.0
587,39.982506,-82.98451999999997,0.0,0.0
588,39.736004,-84.14344799999998,0.0,0.0
589,39.77626,-84.243752,0.0,0.0
590,39.62394000000001,-84.194153,0.0,0.0
591,39.73232700000001,-84.163055,0.0,0.0
592,39.772064,-84.253517,0.0,0.0
593,40.263664,-82.927452,0.0,0.0
594,39.658939,-84.223244,0.0,0.0
595,39.67889,-84.221413,0.0,0.0
596,40.120651,-82.973045,0.0,0.0
597,41.128685,-81.652153,0.0,0.0
598,39.959805,-83.370483,0.0,0.0
599,38.0853,-122.233017,0.0,0.0
600,37.631813,-122.084167,0.0,0.0
601,37.896564,-122.070717,0.0,0.0
602,37.334255,-122.032471,0.0,0.0
603,37.250729,-121.910713,0.0,0.0
604,37.701584,-121.906929,0.0,0.0
605,37.328312,-121.871811,0.0,0.0
606,37.719162,-122.448273,0.0,0.0
607,37.868114,-122.19593,0.0,0.0
608,37.700951,-121.80175,0.0,0.0
609,38.321342,-122.713707,0.0,0.0
610,38.005135,-122.037445,0.0,0.0
611,37.70071400000001,-121.773895,0.0,0.0
